Date,EURAUD,AUDNZD,GBPMXN,GBPJPY,USDSEK,EURJPY,EURMXN,CHFPLN,USDJPY,USDMXN,EURZAR,AUDJPY,GBPCAD,GBPNZD,AUDCHF,NZDUSD,USDZAR,NZDCHF,EURSEK,CHFJPY,GBPAUD,GBPCHF,EURNOK,GBPPLN,USDCHF,CADJPY,USDTRY,GBPUSD,EURCZK,EURCNH,USDNOK,EURCHF,USDHUF,EURHUF,GBPZAR,AUDUSD,USDPLN,USDCZK,USDCNH,NZDJPY,EURNZD,EURCAD,EURGBP,EURUSD,EURPLN,CHFHUF,CADCHF,EURTRY,AUDCAD,USDCAD,NZDCAD
2023-04-05 05:32:00,1.62247,1.06357,22.6338,164.55599999999998,10.2741,144.34,19.8526,4.7132000000000005,131.773,18.1151,19.6251,88.948,1.67921,1.96757,0.61163,0.6349,17.9065,0.57496,11.2601,145.409,1.84971,1.13149,11.2902,5.3323,0.90557,97.991,19.23121,1.24944,23.466,7.52654,10.3005,0.99249,344.23,377.4,22.3695,0.67537,4.2666,21.414,6.867719999999999,83.619,1.72575,1.47286,0.87703,1.09594,4.6777,380.24,0.67363,21.1013,0.90768,1.34404,0.85329
2023-04-05 05:33:00,1.62244,1.06344,22.6338,164.54500000000002,10.2743,144.329,19.8523,4.712899999999999,131.765,18.115,19.6234,88.939,1.67921,1.96743,0.61162,0.63497,17.9064,0.5750299999999999,11.26,145.394,1.84977,1.13154,11.2899,5.3323,0.90562,97.985,19.23121,1.2494500000000002,23.467,7.526090000000001,10.3007,0.9925,344.24,377.39,22.369,0.67535,4.2668,21.415000000000003,6.86758,83.617,1.72559,1.47283,0.8770100000000001,1.09591,4.6777,380.19,0.67365,21.10111,0.90766,1.34404,0.85336
2023-04-05 05:34:00,1.6226600000000002,1.0634100000000002,22.6338,164.51,10.2747,144.298,19.8519,4.7135,131.735,18.1148,19.6232,88.908,1.67921,1.96759,0.6115200000000001,0.63489,17.9064,0.57494,11.2603,145.368,1.85003,1.13151,11.2899,5.3328,0.90556,97.963,19.23121,1.24945,23.467,7.52618,10.3018,0.99246,344.24,377.4,22.3685,0.67527,4.2669,21.415,6.86767,83.59299999999999,1.72574,1.47284,0.87702,1.09591,4.6778,380.24,0.67361,21.10091,0.90754,1.34404,0.8532700000000001
2023-04-05 05:35:00,1.62282,1.06325,22.632,164.497,10.2746,144.291,19.8522,4.7134,131.729,18.1148,19.625,88.89800000000001,1.6792,1.96739,0.61149,0.6349199999999999,17.9068,0.5749799999999999,11.2603,145.356,1.85007,1.13147,11.2899,5.3318,0.90557,97.962,19.23121,1.2493999999999998,23.467,7.526059999999999,10.3018,0.99248,344.23,377.4,22.3665,0.67521,4.2669,21.416,6.867520000000001,83.592,1.72564,1.47293,0.87704,1.09592,4.6778,380.24,0.67359,21.1013,0.90753,1.34412,0.85337
2023-04-05 05:36:00,1.62243,1.06328,22.6346,164.5,10.2735,144.28900000000002,19.8538,4.712999999999999,131.728,18.116,19.6234,88.91799999999999,1.67922,1.96705,0.61162,0.63507,17.9043,0.57509,11.2593,145.36499999999998,1.84966,1.13145,11.2904,5.331300000000001,0.90553,97.957,19.23121,1.24946,23.467,7.52593,10.3009,0.99245,344.22,377.4,22.3665,0.6754,4.2662,21.414,6.86719,83.608,1.72522,1.4728599999999998,0.87703,1.09595,4.6774,380.24,0.6736,21.10188,0.9077,1.3440299999999998,0.85351
2023-04-05 05:37:00,1.62242,1.06326,22.632,164.473,10.2739,144.273,19.8532,4.7133,131.715,18.116,19.6227,88.911,1.67906,1.96686,0.6116400000000001,0.63506,17.9044,0.5751299999999999,11.2593,145.347,1.84955,1.13144,11.2899,5.3313,0.90557,97.951,19.23121,1.24935,23.467,7.525959999999999,10.301,0.99247,344.22,377.39,22.3649,0.67538,4.2667,21.415,6.86751,83.604,1.72524,1.47281,0.87706,1.09591,4.6777,380.24,0.6736500000000001,21.1013,0.90768,1.34402,0.8535400000000001
2023-04-05 05:38:00,1.62264,1.06311,22.6328,164.45,10.2731,144.256,19.8533,4.7134,131.698,18.1162,19.6223,88.89,1.67903,1.96684,0.61154,0.63507,17.9039,0.57511,11.259,145.328,1.84977,1.13138,11.2909,5.331300000000001,0.90555,97.938,19.23121,1.24933,23.467,7.52602,10.3016,0.99245,344.24,377.4,22.3645,0.6753,4.2667,21.415,6.867570000000001,83.596,1.72522,1.47282,0.87708,1.09591,4.6777,380.24,0.6736099999999999,21.10111,0.90756,1.34401,0.8534900000000001
2023-04-05 05:39:00,1.62227,1.06299,22.633,164.452,10.2733,144.257,19.8535,4.7134,131.697,18.1158,19.622,88.906,1.67905,1.96626,0.6116600000000001,0.63529,17.903,0.5753,11.258500000000002,145.33200000000002,1.84947,1.13142,11.2909,5.3313,0.90554,97.941,19.23121,1.24938,23.467,7.52614,10.3005,0.99244,344.22,377.39,22.365,0.67544,4.2666,21.416,6.86741,83.623,1.72465,1.47276,0.87706,1.0959299999999998,4.6777,380.24,0.67364,21.1013,0.90772,1.34395,0.85378
2023-04-05 05:40:00,1.62239,1.06295,22.631,164.454,10.2733,144.263,19.8528,4.7134,131.707,18.116,19.6217,88.90400000000001,1.67912,1.9661,0.6116199999999999,0.63529,17.904,0.5752999999999999,11.259,145.34199999999998,1.8495,1.13135,11.2904,5.3313,0.90556,97.942,19.23122,1.24927,23.467,7.52595,10.3014,0.99243,344.24,377.39,22.3642,0.67537,4.266900000000001,21.416,6.86752,83.626,1.72463,1.47283,0.8770899999999999,1.09589,4.6777,380.24,0.6736500000000001,21.10053,0.9077,1.3440599999999998,0.85381
2023-04-05 05:41:00,1.62233,1.06297,22.632,164.44400000000002,10.2735,144.24800000000002,19.852300000000003,4.7133,131.696,18.1156,19.6222,88.896,1.67911,1.96628,0.61166,0.63526,17.9044,0.5752999999999999,11.2591,145.32000000000002,1.84955,1.13144,11.2909,5.331799999999999,0.9056,97.932,19.23122,1.2493,23.467,7.52602,10.3023,0.99247,344.24,377.39,22.363,0.67538,4.2669,21.416,6.86762,83.612,1.72469,1.47283,0.87707,1.09588,4.6777,380.19,0.67363,21.10053,0.90772,1.34406,0.85378
2023-04-05 05:42:00,1.62242,1.06317,22.630000000000003,164.447,10.2741,144.26,19.8521,4.713500000000001,131.709,18.1161,19.6217,88.899,1.67903,1.96658,0.61162,0.63509,17.9047,0.57516,11.2595,145.32999999999998,1.8495,1.13134,11.2909,5.3313,0.90561,97.935,19.23143,1.24919,23.467,7.5258,10.3023,0.99246,344.28,377.41,22.3641,0.67532,4.2671,21.417,6.86767,83.59899999999999,1.72506,1.47285,0.8771100000000001,1.09583,4.6778,380.24,0.6736099999999999,21.09956,0.90771,1.34413,0.85361
2023-04-05 05:43:00,1.62249,1.06314,22.629,164.457,10.274299999999998,144.26899999999998,19.8523,4.7132,131.716,18.1159,19.6222,88.90400000000001,1.67904,1.96661,0.61161,0.63508,17.904799999999998,0.5751499999999999,11.26,145.339,1.84955,1.13134,11.2909,5.3313,0.9056,97.941,19.23144,1.24919,23.467,7.52703,10.3014,0.99248,344.26,377.42,22.3643,0.67532,4.2667,21.416,6.86861,83.602,1.72515,1.47289,0.8771399999999999,1.09588,4.6776,380.29,0.67361,21.10033,0.90769,1.34414,0.8536
2023-04-05 05:44:00,1.62222,1.06327,22.631,164.44500000000002,10.2741,144.257,19.853,4.7134,131.697,18.1157,19.622,88.909,1.67902,1.9665,0.6117100000000001,0.6351399999999999,17.904,0.5751900000000001,11.2597,145.327,1.84929,1.13137,11.2909,5.3313,0.90556,97.932,19.23145,1.24929,23.467,7.52661,10.3014,0.99246,344.22,377.39,22.3646,0.6754399999999999,4.2666,21.415,6.86786,83.601,1.72505,1.47286,0.8771100000000001,1.09592,4.6777,380.24,0.6736099999999999,21.10101,0.90781,1.34404,0.85363
2023-04-05 05:45:00,1.62244,1.06328,22.6283,164.434,10.2747,144.256,19.8518,4.7133,131.70000000000002,18.1156,19.6222,88.897,1.67895,1.96671,0.61161,0.63503,17.9048,0.5751000000000001,11.2604,145.32999999999998,1.84941,1.13129,11.2909,5.3308,0.9056,97.934,19.23145,1.24915,23.467,7.52736,10.3014,0.99246,344.23,377.38,22.3623,0.67533,4.266900000000001,21.417,6.86894,83.588,1.72527,1.4729,0.87717,1.09587,4.6777,380.24,0.67359,21.10004,0.9077,1.3441299999999998,0.8535
2023-04-05 05:46:00,1.62254,1.06324,22.628,164.425,10.2752,144.246,19.8513,4.7134,131.70000000000002,18.1157,19.6231,88.88600000000001,1.67889,1.96673,0.6115600000000001,0.635,17.905600000000003,0.57507,11.2601,145.323,1.84954,1.13126,11.2909,5.3308,0.90562,97.932,19.23145,1.24911,23.467,7.52717,10.3014,0.99244,344.26,377.39,22.363,0.67528,4.2671,21.417,6.86902,83.58500000000001,1.72531,1.47284,0.87716,1.09583,4.6777,380.24,0.67361,21.09927,0.90761,1.34413,0.8534999999999999
2023-04-05 05:47:00,1.62256,1.06338,22.627,164.424,10.2765,144.24200000000002,19.851,4.7137,131.708,18.1171,19.6209,88.881,1.6789,1.96707,0.61149,0.63485,17.9061,0.5749799999999999,11.2605,145.335,1.84963,1.13119,11.2907,5.3308,0.90561,97.927,19.23145,1.24902,23.467,7.52767,10.3027,0.99236,344.29999999999995,377.41,22.3625,0.6752,4.2673,21.42,6.87036,83.567,1.72555,1.47281,0.8771399999999999,1.09573,4.6777,380.29,0.67356,21.09734,0.90755,1.34423,0.8533499999999999
2023-04-05 05:48:00,1.62234,1.06333,22.6283,164.432,10.2765,144.245,19.8507,4.714,131.712,18.1169,19.6209,88.896,1.679,1.96682,0.61156,0.63493,17.9057,0.5750299999999999,11.2607,145.341,1.84943,1.13118,11.2906,5.3313,0.90559,97.928,19.23145,1.24909,23.467,7.52815,10.3033,0.99233,344.31,377.4,22.364,0.67528,4.2676,21.42,6.87066,83.58200000000001,1.72532,1.47284,0.87711,1.09573,4.6778,380.29,0.67352,21.09762,0.90771,1.34424,0.85348
2023-04-05 05:49:00,1.6221,1.06346,22.624,164.404,10.2768,144.23100000000002,19.8488,4.714,131.70499999999998,18.1155,19.6229,88.9,1.67874,1.96668,0.61165,0.63493,17.9081,0.57503,11.2605,145.327,1.84899,1.13109,11.2897,5.3308,0.90562,97.927,19.23145,1.2489100000000002,23.467,7.52893,10.3032,0.99231,344.28,377.38,22.363,0.6753699999999999,4.267600000000001,21.42,6.871650000000001,83.57499999999999,1.72524,1.47274,0.8771899999999999,1.09568,4.6778,380.24,0.67357,21.09647,0.90778,1.34423,0.85346
2023-04-05 05:50:00,1.62266,1.06348,22.6237,164.374,10.278,144.22,19.849,4.714200000000001,131.696,18.117,19.6206,88.86200000000001,1.67879,1.96715,0.6113999999999999,0.63469,17.9084,0.57479,11.2613,145.322,1.84952,1.13095,11.2889,5.3308,0.9056,97.91,19.23145,1.24878,23.467,7.52855,10.3024,0.99226,344.32,377.4,22.358,0.6751,4.268,21.421000000000003,6.87144,83.54,1.72586,1.47288,0.87725,1.09565,4.6779,380.29,0.67348,21.09598,0.90751,1.34438,0.85324
2023-04-05 05:51:00,1.62271,1.06345,22.622,164.362,10.2776,144.208,19.8488,4.7147,131.685,18.1169,19.6179,88.85199999999999,1.6788,1.96715,0.6113500000000001,0.63468,17.904799999999998,0.5747500000000001,11.2613,145.314,1.84958,1.1308999999999998,11.2894,5.3308,0.90557,97.902,19.23145,1.24878,23.467,7.52873,10.3028,0.99223,344.33,377.4,22.354000000000003,0.67508,4.268,21.421,6.87161,83.532,1.72587,1.4728800000000002,0.87726,1.09565,4.6779,380.34,0.67345,21.09579,0.90753,1.3444,0.8532299999999999
2023-04-05 05:52:00,1.62263,1.06363,22.621,164.364,10.2787,144.213,19.8484,4.7142,131.697,18.1167,19.6183,88.86399999999999,1.67869,1.96727,0.61144,0.63463,17.905900000000003,0.5747300000000001,11.2613,145.319,1.84945,1.13089,11.2904,5.3303,0.90561,97.909,19.23145,1.2487,23.467,7.52884,10.3038,0.99226,344.34,377.42,22.3545,0.67512,4.267799999999999,21.422,6.87195,83.53399999999999,1.72601,1.47287,0.87727,1.09563,4.6777,380.34,0.67346,21.09569,0.90761,1.3444,0.85315
2023-04-05 05:53:00,1.62232,1.0636,22.621,164.352,10.2768,144.208,19.849300000000003,4.7142,131.68,18.1161,19.6186,88.87,1.67865,1.96695,0.61156,0.63476,17.9053,0.5748500000000001,11.2604,145.307,1.84904,1.13092,11.2914,5.3303,0.9056,97.901,19.23145,1.24877,23.467,7.52829,10.3038,0.99225,344.3,377.39,22.352500000000003,0.6752600000000001,4.2677,21.421,6.87114,83.538,1.72573,1.47287,0.8772899999999999,1.09565,4.6778,380.29,0.6734699999999999,21.09666,0.90774,1.34432,0.8533
2023-04-05 05:54:00,1.62224,1.06347,22.627,164.36999999999998,10.2756,144.201,19.8509,4.7146,131.668,18.1162,19.6192,88.873,1.67894,1.96688,0.6115400000000001,0.6349,17.904100000000003,0.57491,11.26,145.309,1.84914,1.13099,11.2895,5.3308,0.90547,97.893,19.23145,1.24902,23.467,7.52905,10.3029,0.99222,344.26000000000005,377.39,22.352,0.6753399999999999,4.2673,21.419,6.8710700000000005,83.548,1.72547,1.47292,0.87719,1.09577,4.6776,380.34,0.67343,21.09849,0.90783,1.34431,0.85347
2023-04-05 05:55:00,1.6225999999999998,1.06337,22.6244,164.36300000000003,10.2755,144.21200000000002,19.8514,4.7142,131.672,18.1159,19.6198,88.861,1.67883,1.96689,0.61144,0.63485,17.9041,0.57486,11.2604,145.314,1.84935,1.13091,11.2907,5.3298000000000005,0.90548,97.894,19.22886,1.24892,23.467,7.52866,10.3021,0.99228,344.26,377.4,22.3544,0.67523,4.2672,21.418000000000003,6.87053,83.54599999999999,1.72567,1.47301,0.87729,1.09582,4.6779,380.29,0.67341,21.09653,0.90769,1.34431,0.8533999999999999
2023-04-05 05:56:00,1.6225,1.06338,22.6254,164.37,10.2754,144.212,19.8511,4.7143,131.673,18.1159,19.6204,88.869,1.67885,1.96682,0.6114999999999999,0.6348999999999999,17.9049,0.57492,11.2598,145.316,1.8493,1.13095,11.2905,5.3303,0.90547,97.899,19.22886,1.24895,23.467,7.52858,10.3024,0.99226,344.27,377.4,22.356,0.67529,4.2673000000000005,21.418000000000003,6.87043,83.551,1.72556,1.47296,0.87726,1.09579,4.6779,380.29,0.67342,21.09643,0.90776,1.34429,0.85346
2023-04-05 05:57:00,1.62248,1.06344,22.626,164.387,10.2747,144.22500000000002,19.8513,4.7142,131.68200000000002,18.1154,19.6206,88.875,1.679,1.96694,0.6115200000000001,0.63488,17.9044,0.57492,11.2595,145.32299999999998,1.84932,1.13102,11.2887,5.3303,0.90548,97.902,19.22882,1.2490100000000002,23.467,7.52844,10.3014,0.99231,344.24,377.39,22.3574,0.6752999999999999,4.2671,21.417,6.870069999999999,83.554,1.72561,1.4730299999999998,0.87724,1.09583,4.6779,380.29,0.67342,21.09739,0.90778,1.34431,0.8534499999999999
2023-04-05 05:58:00,1.62237,1.06343,22.6252,164.377,10.2745,144.22799999999998,19.852200000000003,4.7141,131.67700000000002,18.1154,19.6215,88.884,1.67893,1.96669,0.61159,0.6349499999999999,17.9044,0.57494,11.2595,145.321,1.84907,1.1309699999999998,11.2888,5.3303,0.90547,97.9,19.22882,1.24899,23.467,7.52822,10.3004,0.99234,344.23,377.38,22.3564,0.67538,4.2671,21.417,6.86958,83.56,1.7255200000000002,1.47308,0.8773099999999999,1.09588,4.6779,380.24,0.67342,21.09817,0.90789,1.3443,0.85353
2023-04-05 05:59:00,1.6224,1.06347,22.6252,164.37,10.2747,144.227,19.8528,4.7132,131.672,18.1154,19.6214,88.88,1.67894,1.96674,0.61157,0.63492,17.9041,0.57492,11.2599,145.31300000000002,1.84902,1.13097,11.2868,5.3298,0.90549,97.893,19.22882,1.24898,23.467,7.52882,10.2984,0.99237,344.21000000000004,377.38,22.3566,0.67537,4.2668,21.416,6.86991,83.55300000000001,1.72563,1.47316,0.87733,1.09592,4.6779,380.19,0.67342,21.09856,0.9079,1.34431,0.85357
2023-04-05 06:00:00,1.62241,1.06345,22.6235,164.358,10.2754,144.215,19.851,4.7141,131.673,18.1157,19.6197,88.871,1.67891,1.9667,0.6115299999999999,0.63489,17.903599999999997,0.5749500000000001,11.2603,145.311,1.84908,1.13092,11.288,5.3298,0.90551,97.889,19.22877,1.24886,23.471,7.52848,10.2994,0.99231,344.27000000000004,377.39,22.355,0.6753,4.2672,21.42,6.87026,83.552,1.72559,1.4731299999999998,0.87733,1.0958,4.6778,380.29,0.67339,21.09643,0.90784,1.34441,0.8535400000000001
2023-04-05 06:01:00,1.6223599999999998,1.06338,22.623,164.367,10.2761,144.22199999999998,19.8508,4.713,131.684,18.1167,19.6198,88.87899999999999,1.67895,1.9665,0.6115299999999999,0.63491,17.907,0.57496,11.2605,145.322,1.84899,1.13088,11.2887,5.3298,0.90555,97.894,19.22868,1.24882,23.471,7.52868,10.3006,0.99229,344.28,377.39,22.357,0.67529,4.2673000000000005,21.421,6.87088,83.56500000000001,1.72538,1.47313,0.87732,1.09575,4.677700000000001,380.19,0.67337,21.095650000000003,0.90785,1.34447,0.85359
2023-04-05 06:02:00,1.6223599999999998,1.06346,22.6214,164.339,10.2763,144.197,19.8501,4.7141,131.67200000000005,18.1164,19.62,88.867,1.67886,1.96653,0.61155,0.6348900000000001,17.9058,0.57494,11.2602,145.299,1.84898,1.13087,11.2879,5.3293,0.90558,97.881,19.22868,1.24873,23.471,7.52926,10.3005,0.99228,344.29999999999995,377.4,22.355,0.67526,4.267600000000001,21.421,6.8716800000000005,83.54899999999999,1.72544,1.47312,0.87734,1.09572,4.6778,380.29,0.67338,21.09517,0.90787,1.34452,0.85359
2023-04-05 06:03:00,1.62247,1.06335,22.6202,164.345,10.2783,144.2,19.8512,4.7142,131.687,18.1195,19.6186,88.85900000000001,1.67884,1.96657,0.6114999999999999,0.63483,17.9072,0.57495,11.2612,145.302,1.84918,1.13089,11.2886,5.3298,0.90565,97.882,19.22868,1.24861,23.471,7.5289,10.3019,0.99226,344.34,377.42,22.3545,0.67514,4.268,21.424,6.87208,83.552,1.72543,1.4730599999999998,0.87732,1.0956,4.6776,380.34,0.6734,21.09266,0.90778,1.34462,0.85355
2023-04-05 06:04:00,1.62251,1.06333,22.624,164.37,10.2774,144.22899999999998,19.852,4.7133,131.706,18.119,19.6199,88.871,1.6789,1.96652,0.61147,0.63485,17.9085,0.5749599999999999,11.2611,145.327,1.84917,1.13089,11.2887,5.3298,0.90561,97.901,19.22756,1.24868,23.471,7.52975,10.3011,0.9923,344.32,377.41,22.357000000000003,0.67516,4.2678,21.423,6.87236,83.56700000000001,1.72544,1.4731200000000002,0.87733,1.09567,4.6778,380.24,0.67337,21.0942,0.90776,1.34459,0.85356
2023-04-05 06:05:00,1.62291,1.06333,22.6231,164.367,10.2785,144.22299999999998,19.8515,4.7141,131.709,18.1203,19.6188,88.853,1.6789500000000002,1.96707,0.61132,0.63465,17.9085,0.57479,11.2615,145.325,1.84961,1.1308900000000002,11.2879,5.3298,0.90565,97.896,19.22853,1.24861,23.463,7.529890000000001,10.3013,0.99227,344.36,377.43,22.3565,0.67497,4.2679,21.418,6.87292,83.54299999999999,1.7259,1.47314,0.87732,1.09561,4.677700000000001,380.34,0.67336,21.09295,0.90758,1.34468,0.85335
2023-04-05 06:06:00,1.62318,1.06324,22.6244,164.36700000000002,10.2776,144.224,19.8527,4.7144,131.69899999999998,18.1189,19.6195,88.83699999999999,1.67905,1.96716,0.6112099999999999,0.63466,17.907899999999998,0.5747500000000001,11.261500000000002,145.329,1.84992,1.1309,11.2894,5.3303,0.90557,97.89,19.22853,1.24871,23.464,7.52907,10.3015,0.99225,344.34000000000003,377.44,22.3575,0.67492,4.267799999999999,21.416,6.8716,83.537,1.7260099999999998,1.47323,0.87732,1.0957,4.6779,380.34,0.67331,21.0945,0.90752,1.34464,0.8534
2023-04-05 06:07:00,1.62321,1.06326,22.625,164.365,10.277,144.22,19.8529,4.7135,131.69500000000002,18.1191,19.6207,88.835,1.67893,1.96725,0.61121,0.6346499999999999,17.913,0.5747300000000001,11.2608,145.326,1.84997,1.13087,11.2889,5.3303,0.90557,97.891,19.22885,1.24871,23.463,7.528779999999999,10.3015,0.99227,344.34000000000003,377.44,22.357,0.6748999999999999,4.2676,21.413,6.871449999999999,83.533,1.726,1.47316,0.87732,1.09569,4.6777,380.29,0.6733399999999999,21.09452,0.90745,1.34459,0.8533000000000001
2023-04-05 06:08:00,1.6231,1.0632700000000002,22.6249,164.364,10.2772,144.215,19.8527,4.7134,131.692,18.119,19.6206,88.838,1.67904,1.96718,0.61127,0.6346900000000001,17.908099999999997,0.5747599999999999,11.261,145.31900000000002,1.84994,1.13094,11.2889,5.3303,0.90556,97.887,19.23203,1.24876,23.463,7.52858,10.3016,0.99229,344.34000000000003,377.44,22.3575,0.67498,4.2677000000000005,21.413,6.8708800000000005,83.53200000000001,1.72601,1.4732200000000002,0.87731,1.09571,4.6779,380.29,0.6733300000000001,21.09544,0.90753,1.3446,0.8534
2023-04-05 06:09:00,1.62321,1.06321,22.6225,164.333,10.278,144.195,19.8512,4.7135,131.682,18.1192,19.6186,88.817,1.67899,1.96707,0.61119,0.63463,17.908099999999997,0.57478,11.2608,145.29999999999998,1.84997,1.13087,11.2884,5.3298000000000005,0.90564,97.873,19.22864,1.2486,23.463,7.52823,10.3024,0.99225,344.38,377.45,22.354,0.67486,4.2679,21.416,6.871449999999999,83.521,1.72597,1.47317,0.87732,1.09559,4.6777,380.34,0.6733399999999999,21.09544,0.90747,1.3447099999999998,0.85336
2023-04-05 06:10:00,1.62318,1.06331,22.625,164.328,10.2783,144.188,19.8534,4.7138,131.676,18.1218,19.6187,88.817,1.679,1.96737,0.61119,0.6345500000000001,17.9081,0.57469,11.2607,145.29500000000002,1.85003,1.13085,11.2889,5.3303,0.90562,97.87,19.22856,1.2486000000000002,23.463,7.52818,10.3028,0.99223,344.39,377.45,22.355,0.67486,4.2681,21.416,6.8714,83.508,1.72615,1.47317,0.8773,1.09559,4.6779,380.29,0.6733,21.09264,0.90746,1.34473,0.85326
2023-04-05 06:11:00,1.62297,1.06351,22.625,164.346,10.2789,144.193,19.852,4.713900000000001,131.694,18.1217,19.6183,88.83399999999999,1.67901,1.96752,0.6112599999999999,0.63448,17.9086,0.57464,11.2611,145.304,1.84983,1.13089,11.2884,5.3303,0.90566,97.879,19.22856,1.2486000000000002,23.463,7.5276,10.3023,0.9922,344.41,377.45,22.3545,0.67489,4.2682,21.417,6.87148,83.512,1.72615,1.47308,0.8772599999999999,1.0955,4.6777,380.34,0.67332,21.0909,0.90753,1.34476,0.85319
2023-04-05 06:12:00,1.62292,1.06332,22.624,164.351,10.2797,144.198,19.8513,4.7142,131.702,18.1207,19.6179,88.84,1.67895,1.96717,0.61126,0.63459,17.9084,0.57474,11.2617,145.315,1.84975,1.13085,11.2884,5.3303,0.90566,97.886,19.2285,1.24854,23.463,7.52826,10.304,0.99217,344.42,377.45,22.3555,0.67489,4.2686,21.418000000000003,6.87234,83.529,1.72585,1.47306,0.87726,1.0954700000000002,4.6779,380.34,0.6733199999999999,21.0903,0.90753,1.34477,0.85333
2023-04-05 06:13:00,1.62306,1.0632,22.623,164.371,10.2811,144.22,19.8498,4.7147,131.734,18.121,19.6187,88.849,1.6789,1.96691,0.61124,0.63461,17.9098,0.57482,11.261,145.331,1.84983,1.13083,11.2884,5.3303,0.90574,97.903,19.23234,1.24844,23.461,7.5277,10.3048,0.99219,344.45,377.46,22.3535,0.6748,4.268800000000001,21.419,6.87251,83.551,1.72568,1.4730800000000002,0.8772800000000001,1.09534,4.6776,380.39,0.67334,21.09106,0.90748,1.34484,0.8534
2023-04-05 06:14:00,1.62315,1.06318,22.622,164.422,10.2808,144.267,19.8497,4.7147,131.769,18.1214,19.6241,88.871,1.67886,1.967,0.61119,0.63455,17.9156,0.57477,11.2619,145.37699999999998,1.84995,1.13081,11.2883,5.3303,0.90575,97.932,19.23222,1.24839,23.463,7.5286,10.3048,0.99219,344.46,377.46,22.3581,0.67477,4.2689,21.42,6.87321,83.571,1.72584,1.47301,0.87729,1.09538,4.6778,380.39,0.67334,21.09157,0.90739,1.34486,0.85335
2023-04-05 06:15:00,1.62301,1.06311,22.622,164.42,10.2799,144.267,19.85,4.7146,131.767,18.1206,19.6219,88.87400000000001,1.67884,1.96673,0.61122,0.63467,17.9137,0.57484,11.2608,145.381,1.8498,1.13083,11.2885,5.3303,0.90571,97.935,19.22965,1.2484300000000002,23.463,7.5276,10.3038,0.99219,344.46000000000004,377.48,22.3582,0.67483,4.2687,21.419,6.87194,83.583,1.72554,1.473,0.87729,1.09543,4.6778,380.39,0.6733600000000001,21.09162,0.90743,1.34478,0.8534499999999999
2023-04-05 06:16:00,1.62323,1.06299,22.621,164.38299999999998,10.28,144.243,19.8499,4.714300000000001,131.75,18.1208,19.6223,88.845,1.67874,1.96665,0.61111,0.6346299999999999,17.9145,0.5748,11.261,145.363,1.84994,1.13066,11.2879,5.3298000000000005,0.90568,97.915,19.22965,1.24831,23.463,7.52788,10.3036,0.99215,344.48,377.49,22.3571,0.67472,4.268800000000001,21.419,6.872380000000001,83.565,1.72561,1.47305,0.87734,1.0954,4.6778,380.39,0.6733,21.09114,0.90733,1.34485,0.85345
2023-04-05 06:17:00,1.62317,1.06303,22.621,164.40900000000002,10.278899999999998,144.269,19.8509,4.7146,131.765,18.1208,19.6235,88.866,1.67877,1.96662,0.6111300000000001,0.63468,17.9132,0.57481,11.2599,145.39,1.84979,1.13064,11.2889,5.3293,0.90565,97.931,19.22952,1.24839,23.463,7.528479999999999,10.3043,0.99214,344.46000000000004,377.49,22.3581,0.67478,4.2686,21.417,6.87241,83.57900000000001,1.7255900000000002,1.47307,0.87739,1.09548,4.6778,380.44,0.6732899999999999,21.0923,0.90739,1.34478,0.8534499999999999
2023-04-05 06:18:00,1.62318,1.063,22.622,164.39200000000002,10.2789,144.25400000000002,19.8517,4.7153,131.75,18.1212,19.6233,88.856,1.67872,1.96659,0.6111,0.6346799999999999,17.9132,0.57477,11.2608,145.382,1.84987,1.13062,11.2887,5.3293,0.90563,97.925,19.230680000000003,1.24839,23.463,7.52852,10.3043,0.99212,344.47,377.49,22.3579,0.6747799999999999,4.2685,21.417,6.87242,83.575,1.72558,1.47307,0.87738,1.09546,4.6778,380.44,0.67329,21.09249,0.90736,1.34477,0.8534499999999999
2023-04-05 06:19:00,1.62316,1.06285,22.621,164.406,10.2785,144.266,19.85,4.715,131.762,18.1198,19.6244,88.865,1.67872,1.96637,0.6111000000000001,0.63483,17.9129,0.57487,11.2606,145.392,1.84981,1.13063,11.2884,5.3293,0.90559,97.932,19.23148,1.24839,23.463,7.5285,10.3043,0.9921,344.22,377.49,22.3579,0.67481,4.2684,21.417,6.87235,83.59299999999999,1.72539,1.47305,0.87739,1.09549,4.6776,380.49,0.67327,21.09459,0.90741,1.34476,0.8535699999999999
2023-04-05 06:20:00,1.62307,1.06286,22.62,164.39700000000002,10.2787,144.25699999999998,19.849300000000003,4.7151000000000005,131.759,18.1199,19.6232,88.863,1.67868,1.96622,0.6111500000000001,0.63479,17.9129,0.57491,11.2605,145.385,1.84973,1.13061,11.2927,5.3293,0.90564,97.927,19.23402,1.24835,23.463,7.528160000000001,10.3064,0.9921,344.46,377.48,22.3566,0.67479,4.2686,21.418000000000003,6.87232,83.593,1.72527,1.47302,0.87738,1.09545,4.6776,380.44,0.6733,21.09554,0.90741,1.34477,0.8536
