date,spread,pips,weekday,hour
2023-02-20 02:00:00,,,Monday,2
2023-02-20 03:00:00,,,Monday,3
2023-02-20 04:00:00,,,Monday,4
2023-02-20 05:00:00,,,Monday,5
2023-02-20 06:00:00,,,Monday,6
2023-02-20 07:00:00,,,Monday,7
2023-02-20 08:00:00,0.0093,93.0,Monday,8
2023-02-20 09:00:00,0.00645,64.5,Monday,9
2023-02-20 10:00:00,0.006200000000000001,62.0,Monday,10
2023-02-20 11:00:00,0.00635,63.5,Monday,11
2023-02-20 12:00:00,0.006200000000000001,62.0,Monday,12
2023-02-20 13:00:00,0.00705,70.5,Monday,13
2023-02-20 14:00:00,0.00675,67.5,Monday,14
2023-02-20 15:00:00,0.00715,71.5,Monday,15
2023-02-20 16:00:00,0.0081,81.0,Monday,16
2023-02-20 17:00:00,0.007350000000000001,73.5,Monday,17
