date,spread,pips,weekday,hour
2023-02-14 00:00:00,0.00015,1.5,Tuesday,0
2023-02-14 01:00:00,0.000165,1.65,Tuesday,1
2023-02-14 02:00:00,0.00016,1.6,Tuesday,2
2023-02-14 03:00:00,0.00015,1.5,Tuesday,3
2023-02-14 04:00:00,0.00015000000000000001,1.5,Tuesday,4
2023-02-14 05:00:00,0.00013499999999999997,1.35,Tuesday,5
2023-02-14 06:00:00,0.00013499999999999997,1.35,Tuesday,6
2023-02-14 07:00:00,0.00015,1.5,Tuesday,7
2023-02-14 08:00:00,0.000115,1.15,Tuesday,8
2023-02-14 09:00:00,0.00011,1.1,Tuesday,9
2023-02-14 10:00:00,0.00011,1.1,Tuesday,10
2023-02-14 11:00:00,0.00011,1.1,Tuesday,11
2023-02-14 12:00:00,0.000115,1.15,Tuesday,12
2023-02-14 13:00:00,0.00011,1.1,Tuesday,13
2023-02-14 14:00:00,0.00015000000000000001,1.5,Tuesday,14
2023-02-14 15:00:00,0.000155,1.5499999999999998,Tuesday,15
2023-02-14 16:00:00,0.000125,1.25,Tuesday,16
2023-02-14 17:00:00,0.000115,1.15,Tuesday,17
2023-02-14 18:00:00,0.000115,1.15,Tuesday,18
2023-02-14 19:00:00,0.00012,1.2,Tuesday,19
2023-02-14 20:00:00,0.00012,1.2,Tuesday,20
2023-02-14 21:00:00,0.000115,1.15,Tuesday,21
2023-02-14 22:00:00,0.000145,1.45,Tuesday,22
2023-02-14 23:00:00,0.000445,4.45,Tuesday,23
2023-02-15 00:00:00,0.00015000000000000001,1.5,Wednesday,0
2023-02-15 01:00:00,0.000145,1.4500000000000002,Wednesday,1
2023-02-15 02:00:00,0.00014,1.4,Wednesday,2
2023-02-15 03:00:00,0.000155,1.55,Wednesday,3
2023-02-15 04:00:00,0.00013,1.3,Wednesday,4
2023-02-15 05:00:00,0.000145,1.45,Wednesday,5
2023-02-15 06:00:00,0.00015000000000000001,1.5,Wednesday,6
2023-02-15 07:00:00,0.00016,1.6,Wednesday,7
2023-02-15 08:00:00,0.00011,1.1,Wednesday,8
2023-02-15 09:00:00,0.00013,1.3,Wednesday,9
2023-02-15 10:00:00,0.000115,1.15,Wednesday,10
2023-02-15 11:00:00,0.00013,1.2999999999999998,Wednesday,11
2023-02-15 12:00:00,0.00012,1.2,Wednesday,12
2023-02-15 13:00:00,0.000115,1.15,Wednesday,13
2023-02-15 14:00:00,0.000115,1.15,Wednesday,14
2023-02-15 15:00:00,0.00011999999999999999,1.2000000000000002,Wednesday,15
2023-02-15 16:00:00,0.000115,1.15,Wednesday,16
2023-02-15 17:00:00,0.00011999999999999999,1.2000000000000002,Wednesday,17
2023-02-15 18:00:00,0.000115,1.15,Wednesday,18
2023-02-15 19:00:00,0.00011,1.1,Wednesday,19
2023-02-15 20:00:00,0.000125,1.25,Wednesday,20
2023-02-15 21:00:00,0.000115,1.15,Wednesday,21
2023-02-15 22:00:00,0.000115,1.15,Wednesday,22
2023-02-15 23:00:00,0.00033,3.3,Wednesday,23
2023-02-16 00:00:00,0.00015000000000000001,1.5,Thursday,0
2023-02-16 01:00:00,0.00019500000000000002,1.9500000000000002,Thursday,1
2023-02-16 02:00:00,0.00014,1.4,Thursday,2
2023-02-16 03:00:00,0.00017,1.7,Thursday,3
2023-02-16 04:00:00,0.00015,1.5,Thursday,4
2023-02-16 05:00:00,0.000145,1.45,Thursday,5
2023-02-16 06:00:00,0.000155,1.5499999999999998,Thursday,6
2023-02-16 07:00:00,0.000155,1.55,Thursday,7
2023-02-16 08:00:00,0.000115,1.15,Thursday,8
2023-02-16 09:00:00,0.000115,1.15,Thursday,9
2023-02-16 10:00:00,0.00012,1.2,Thursday,10
2023-02-16 11:00:00,0.000115,1.15,Thursday,11
2023-02-16 12:00:00,0.00011,1.1,Thursday,12
2023-02-16 13:00:00,0.00012,1.2,Thursday,13
2023-02-16 14:00:00,0.00012,1.2,Thursday,14
2023-02-16 15:00:00,0.000115,1.15,Thursday,15
2023-02-16 16:00:00,0.00013,1.2999999999999998,Thursday,16
2023-02-16 17:00:00,0.000115,1.15,Thursday,17
2023-02-16 18:00:00,0.00012,1.2,Thursday,18
2023-02-16 19:00:00,0.000125,1.25,Thursday,19
2023-02-16 20:00:00,0.000115,1.15,Thursday,20
2023-02-16 21:00:00,0.00011,1.1,Thursday,21
2023-02-16 22:00:00,0.00011999999999999999,1.2000000000000002,Thursday,22
2023-02-16 23:00:00,0.00058,5.800000000000001,Thursday,23
2023-02-17 00:00:00,0.00013499999999999997,1.35,Friday,0
2023-02-17 01:00:00,0.00015000000000000001,1.5,Friday,1
2023-02-17 02:00:00,0.000145,1.45,Friday,2
2023-02-17 03:00:00,0.000145,1.45,Friday,3
2023-02-17 04:00:00,0.000145,1.45,Friday,4
2023-02-17 05:00:00,0.000155,1.55,Friday,5
2023-02-17 06:00:00,0.00014,1.4,Friday,6
2023-02-17 07:00:00,0.000145,1.45,Friday,7
2023-02-17 08:00:00,0.000125,1.25,Friday,8
2023-02-17 09:00:00,0.00012,1.2,Friday,9
2023-02-17 10:00:00,0.00011,1.1,Friday,10
2023-02-17 11:00:00,0.000115,1.15,Friday,11
2023-02-17 12:00:00,0.00011,1.1,Friday,12
2023-02-17 13:00:00,0.00012,1.2,Friday,13
2023-02-17 14:00:00,0.000115,1.15,Friday,14
2023-02-17 15:00:00,0.000125,1.25,Friday,15
2023-02-17 16:00:00,0.00011,1.1,Friday,16
2023-02-17 17:00:00,0.000125,1.25,Friday,17
2023-02-17 18:00:00,0.00011,1.1,Friday,18
2023-02-17 19:00:00,0.000115,1.15,Friday,19
2023-02-17 20:00:00,0.00012,1.2,Friday,20
2023-02-17 21:00:00,0.00011,1.1,Friday,21
2023-02-17 22:00:00,,,Friday,22
2023-02-17 23:00:00,,,Friday,23
2023-02-18 00:00:00,,,Saturday,0
2023-02-18 01:00:00,,,Saturday,1
2023-02-18 02:00:00,,,Saturday,2
2023-02-18 03:00:00,,,Saturday,3
2023-02-18 04:00:00,,,Saturday,4
2023-02-18 05:00:00,,,Saturday,5
2023-02-18 06:00:00,,,Saturday,6
2023-02-18 07:00:00,,,Saturday,7
2023-02-18 08:00:00,,,Saturday,8
2023-02-18 09:00:00,,,Saturday,9
2023-02-18 10:00:00,,,Saturday,10
2023-02-18 11:00:00,,,Saturday,11
2023-02-18 12:00:00,,,Saturday,12
2023-02-18 13:00:00,,,Saturday,13
2023-02-18 14:00:00,,,Saturday,14
2023-02-18 15:00:00,,,Saturday,15
2023-02-18 16:00:00,,,Saturday,16
2023-02-18 17:00:00,,,Saturday,17
2023-02-18 18:00:00,,,Saturday,18
2023-02-18 19:00:00,,,Saturday,19
2023-02-18 20:00:00,,,Saturday,20
2023-02-18 21:00:00,,,Saturday,21
2023-02-18 22:00:00,,,Saturday,22
2023-02-18 23:00:00,,,Saturday,23
2023-02-20 00:00:00,0.00017999999999999998,1.8,Monday,0
2023-02-20 01:00:00,0.000155,1.55,Monday,1
2023-02-20 02:00:00,0.00015,1.5,Monday,2
2023-02-20 03:00:00,0.00016,1.6,Monday,3
2023-02-20 04:00:00,0.000155,1.55,Monday,4
2023-02-20 05:00:00,0.00013499999999999997,1.35,Monday,5
2023-02-20 06:00:00,0.00013,1.3,Monday,6
2023-02-20 07:00:00,0.000165,1.65,Monday,7
2023-02-20 08:00:00,0.00012,1.2,Monday,8
2023-02-20 09:00:00,0.000115,1.15,Monday,9
2023-02-20 10:00:00,0.00012,1.2,Monday,10
2023-02-20 11:00:00,0.000115,1.15,Monday,11
2023-02-20 12:00:00,0.000115,1.15,Monday,12
2023-02-20 13:00:00,0.00011999999999999999,1.2000000000000002,Monday,13
2023-02-20 14:00:00,0.00012,1.2,Monday,14
2023-02-20 15:00:00,0.000115,1.15,Monday,15
2023-02-20 16:00:00,0.000115,1.15,Monday,16
2023-02-20 17:00:00,0.00011,1.1,Monday,17
2023-02-20 18:00:00,0.00011,1.1,Monday,18
2023-02-20 19:00:00,0.000115,1.15,Monday,19
2023-02-20 20:00:00,0.000115,1.15,Monday,20
2023-02-20 21:00:00,0.00012,1.2,Monday,21
2023-02-20 22:00:00,0.00013,1.3,Monday,22
2023-02-20 23:00:00,0.00058,5.800000000000001,Monday,23
